device_id,device_name,classification,age_fraction,manufacturer_risk_tier,temperature,vibration,hours_used,failed,true_failure_probability,voltage
102989,Pointe Scientific Glucose Hexokinase (Hitachi) Reagent HEX R2,Clinical Chemistry and Clinical Toxicology Devices,0.647,medium,22.84,,5718.16,1,0.543,215.91
15887,Device Recall  enGen Laboratory Automation System,Clinical Chemistry and Clinical Toxicology Devices,0.788,high,26.85,,8756.17,1,0.766,224.15
56739,Device Recall  Stryker Howmedica Osteonics Accolade Offset Rasp Handle,General and Plastic Surgery Devices,0.208,high,26.15,0.28,703.29,0,0.272,
56004,Device Recall  AngioDynamics Morpheus Smart PICC CT,General Hospital and Personal Use Devices,0.381,high,23.21,,1294.36,0,0.392,208.2
95466,Device Recall  Cook Urological Endoureterotomy Stent Set,Gastroenterology-Urology Devices,0.13,medium,,-0.19,67.08,0,0.144,201.17
95789,"Device Recall  Spacers for xx cm TheraSeed spacing (xx  0.5, 1.0, 1.5, 2.0, and 2.5).",Orthopedic Devices,0.275,low,,0.73,1306.72,0,0.172,205.6
58082,Device Recall  Siemens ADVIA Centaur iPTH ReadyPack Assay,Clinical Chemistry and Clinical Toxicology Devices,0.411,high,18.28,,2323.44,0,0.411,208.0
54313,Freestyle Navigator Continuous Glucose Monitor System,Clinical Chemistry and Clinical Toxicology Devices,0.315,medium,17.38,,1865.67,0,0.275,204.64
16997,Device Recall  Hip Pack,General and Plastic Surgery Devices,0.251,high,25.97,0.31,174.68,0,0.285,
51010,Bravo pH capsule delivery device,Gastroenterology-Urology Devices,0.528,high,,1.31,3808.16,1,0.517,212.3
17820,Device Recall  Zimmer Trabecular Metal(TM) Reverse Shoulder System Instrumentation,Orthopedic Devices,0.329,high,,1.17,2227.22,0,0.36,204.66
20492,Paradigm Model 511 and 512 Insulin Infusion Pumps,General Hospital and Personal Use Devices,0.161,medium,21.6,,901.21,0,0.182,201.57
98297,"Device Recall  Zimmer Trabecular Metal"" Femoral Cone Augment",Orthopedic Devices,0.157,medium,,0.48,378.31,0,0.164,200.3
18916,Device Recall  INFX8000C Fluoroscopic XRay Systems,Radiology Devices,0.31,medium,26.42,0.83,2196.59,0,0.266,215.23
58555,Device Recall  CPT Femoral Stem,Orthopedic Devices,0.605,high,,2.98,5358.38,1,0.584,213.87
103403,"Dynarex,  Evergreen, Hospitak and Select Medical Products.",Anesthesiology Devices,0.34,medium,23.53,,2457.72,0,0.294,203.89
77044,silicone endocavitary defibrillation pads riata and riata st,Cardiovascular Devices,0.155,medium,29.78,0.21,309.68,0,0.156,199.14
96877,Device Recall  TrailBlazer Support Catheter,Cardiovascular Devices,0.466,medium,33.73,1.31,5168.86,0,0.409,211.56
16421,"Device Recall  Mobile Column TruSystem 7500, Material Number 1717023; Mobile Column TruSystem 5500, Material Number",General and Plastic Surgery Devices,0.409,medium,27.86,0.59,1998.55,0,0.333,
50105,Siemens Axiom Artis,Radiology Devices,0.888,high,45.24,5.0,19863.77,1,0.91,240.67
52445,"Nitinol Staple, Elastic Staple SmallSymmetrical",Orthopedic Devices,0.511,low,,2.06,3579.67,0,0.339,209.41
59540,Device Recall  Claymount Harmony1 Bucky,Radiology Devices,0.398,low,28.92,0.99,3271.48,0,0.249,216.81
103515,"Needle, Biopsy",Gastroenterology-Urology Devices,0.233,high,,0.34,101.86,0,0.27,201.02
95974,Device Recall  19 ViewSonic LCD VG930M Display,Cardiovascular Devices,0.722,medium,37.48,2.52,10268.93,1,0.635,221.28
56621,"Device Recall  NIDEK Medical M5C5/ MARK5 NUVO/STD, 230 V50/60 Hz  420 W",Anesthesiology Devices,0.513,medium,24.03,,5505.15,0,0.421,209.03
51007,Medtronic Midas Rex Dissecting Tool Legend,Neurological Devices,0.409,low,27.66,0.48,1695.72,0,0.252,209.06
52741,Nitrospray Plus,General and Plastic Surgery Devices,0.142,medium,25.29,-0.18,187.94,0,0.148,
12934,Device Recall  Synthes Electric Pen Drive (EPD) System,Orthopedic Devices,0.519,medium,,1.84,4094.97,0,0.426,209.8
60489,Device Recall  Customed,Orthopedic Devices,0.592,high,,2.62,5266.35,1,0.564,212.29
50395,EZPass Suture Retriever Nitinol Single Pack,Orthopedic Devices,0.353,high,,0.7,1469.85,0,0.355,204.79
99765,ANCHORLOK,Orthopedic Devices,0.249,medium,,0.39,421.54,0,0.215,203.18
99243,Device Recall  ACCUCHEK FlexLink Plus,General Hospital and Personal Use Devices,0.307,medium,21.8,,1259.88,0,0.261,203.7
95659,Device Recall  SSeries Headpiece Short Range,"Ear, Nose, and Throat Devices",0.8,low,,3.34,6305.68,1,0.666,226.87
18391,"Device Recall  Assurity, Assurity",Cardiovascular Devices,0.392,medium,32.59,0.84,3849.7,0,0.332,205.53
51342,DND Pack,General and Plastic Surgery Devices,0.024,high,25.41,-0.07,-89.01,0,0.164,
30108,LeadCare-analysesystemen voor LeadCare/ LeadcareII/Leadcare Ultra/Leadcare Plus wanneer deze worden gebruikt met LeadCare testkits,Clinical Chemistry and Clinical Toxicology Devices,0.504,low,19.98,,4473.73,0,0.345,210.55
16319,"Device Recall  TIBIAL TRAY , SIZE 4, REF 90SRK200400",Orthopedic Devices,0.275,medium,,0.74,1242.97,0,0.237,201.8
94454,Device Recall  Trial Head xxLong (16mm) Neck Length 28mm Diameter,Orthopedic Devices,0.272,high,,0.43,595.0,0,0.302,204.22
14283,Device Recall  DeRoyal Sterile Custom Surgical Kits containing 3M DuraPrep (TM) Surgical Solution,General and Plastic Surgery Devices,0.214,medium,26.69,-0.03,387.05,0,0.196,
59393,Device Recall  Coulter DxH Cleaner 10L,Hematology and Pathology Devices,0.128,high,15.92,,310.08,0,0.224,201.62
60413,Device Recall  Fuze Manual Tilt Wheelchair,Physical Medicine Devices,0.526,low,,1.52,3319.32,0,0.35,210.44
96966,Device Recall  LIFEPAK 12 DEFIBRILLATOR/MONITOR,Cardiovascular Devices,0.369,medium,32.3,0.94,3643.27,0,0.319,205.01
50792,NebuTech Nebulizer,Anesthesiology Devices,0.034,low,19.89,,-295.58,0,0.019,200.95
51105,Germ Terminator Toothbrush Steam Sterilization,Dental Devices,0.492,low,,1.62,2155.07,0,0.326,208.45
99248,Device Recall  ACCUCHEK FlexLink Plus,General Hospital and Personal Use Devices,0.635,medium,26.74,,5091.03,1,0.547,217.78
57776,Device Recall  Alaris PC Unit 8015,General Hospital and Personal Use Devices,0.441,low,23.52,,2137.32,0,0.273,205.75
22368,Device Recall  Guidant ENDOTAK SQ Array,Cardiovascular Devices,0.176,medium,30.37,0.08,-196.69,0,0.167,201.2
58103,Device Recall  Air Dermatome,General and Plastic Surgery Devices,0.29,medium,26.82,0.36,1099.21,0,0.252,
16316,"Device Recall  RESPONSIVE, KNEE: FEMORAL COMPONENT CR/CS, SIZE 3L, REF 90SRK312300",Orthopedic Devices,0.438,medium,,1.14,3098.57,0,0.359,207.97
49858,NIM (Nerve Integrity Monitor) 3.0 Patient Interfaces Pulse;Response;Neuro,Neurological Devices,0.715,medium,34.41,1.91,8628.0,1,0.633,220.66
94683,Device Recall  Triathlon TS Femoral Trial,Orthopedic Devices,0.102,high,,-0.45,-97.76,0,0.202,201.66
17417,"Device Recall  STAPLER,IS4000; da Vinci Xi EndoWrist Stapler Release Kit",General and Plastic Surgery Devices,0.512,high,28.96,1.06,4180.17,0,0.5,
58158,Device Recall  Ventricular Assist Device,Cardiovascular Devices,0.525,medium,34.09,1.31,6483.92,0,0.445,211.32
50263,Naturalyte Liquid Bicarbonate Concentrate,Gastroenterology-Urology Devices,0.261,high,,0.41,823.2,0,0.299,202.6
53697,ANGIOSTAR XRay System,Radiology Devices,0.701,high,36.77,2.93,11184.17,1,0.685,231.98
52438,IntelliVue MX40 Patient Monitor,Cardiovascular Devices,0.471,high,33.33,1.18,4386.97,0,0.463,208.99
52480,3F Procedure Kit,General Hospital and Personal Use Devices,0.431,medium,23.6,,2086.28,0,0.358,208.32
76446,Brand Name: External Automated Defibrillator Registration. Technical name: EXTERNAL AUTOMATIC / SEMI-AUTOMATIC DEFIBRILLER. ANVISA registration number: 80102511545. Risk class: III - High Risk. Affected Model: LIFEPAK 1000,Cardiovascular Devices,0.451,low,33.42,0.79,3239.9,0,0.281,205.93
19737,Device Recall  Fabius GS Tiro,Anesthesiology Devices,0.544,medium,26.69,,5104.45,0,0.464,212.38
19745,Device Recall  Konica Minolta ImagePilot software,Radiology Devices,0.286,medium,26.85,0.4,2273.7,0,0.248,214.48
6673,flow-i c20,Anesthesiology Devices,0.113,medium,19.0,,172.92,0,0.137,201.27
53666,Philips Diagnostic Ultrasound System,Radiology Devices,0.538,medium,31.72,1.75,7560.68,0,0.448,220.25
94719,Device Recall  Roche/Hitachi Modular P800 Module GMMI clinical chemistry analyzer,Clinical Chemistry and Clinical Toxicology Devices,0.325,medium,16.74,,1554.69,0,0.273,204.98
16594,Device Recall  MIS (Minimally Invasive Surgery) Toolsteel Burs,Neurological Devices,0.649,high,32.49,1.88,6267.43,1,0.63,215.75
50122,B. Braun Outlook Safety Infusion System Burette Set,General Hospital and Personal Use Devices,0.204,high,21.18,,465.1,0,0.266,202.58
54155,Endeavor Resolute ZotarolimusEluting Coronary Stent System with Rapid Exchange Delivery System,Cardiovascular Devices,0.231,low,30.58,0.32,537.55,0,0.122,201.31
104209,"Spectrum Central Venous Tray,  Minocycline/Rifampin Impregnated  Double Lumen Polyurethane With Mini",General Hospital and Personal Use Devices,0.21,high,21.21,,-38.06,0,0.26,201.82
57931,Device Recall  ACIST,Cardiovascular Devices,0.304,low,31.15,0.34,1665.76,0,0.177,205.21
23175,Device Recall  LocatorWand Cover,General Hospital and Personal Use Devices,0.189,high,20.24,,108.26,0,0.24,200.44
21573,Device Recall  Guiding Catheter,Cardiovascular Devices,0.282,medium,30.7,0.39,964.43,0,0.236,203.47
18291,Device Recall  Endosseous Dental Implant,Dental Devices,0.852,medium,,4.22,7454.65,1,0.789,228.76
17116,Device Recall  Regard,General and Plastic Surgery Devices,0.414,high,27.38,0.79,2639.45,0,0.415,
53099,Medtronic,Cardiovascular Devices,0.211,high,30.11,0.24,515.91,0,0.264,203.41
99619,"Device Recall  KyphoPak Express Tray First Fracture, 15/2 with KyphX Osteo Introducer System",Orthopedic Devices,0.455,low,,2.02,2256.31,0,0.301,209.47
99934,Dimension(R) Vista(R) VLYTE(R),Clinical Chemistry and Clinical Toxicology Devices,0.695,high,24.23,,7448.29,1,0.668,217.58
57149,Device Recall  Sarns Soft Flow Aortic Cannulae,Cardiovascular Devices,0.435,high,32.39,0.88,4094.57,0,0.424,206.35
57037,Device Recall  Symbiq One Channel Infuser,General Hospital and Personal Use Devices,0.644,high,28.71,,4405.55,1,0.623,216.86
14831,Device Recall  Siemens ADVIA Centaur Enhance Estradiol Test,Clinical Chemistry and Clinical Toxicology Devices,0.258,high,16.47,,634.53,0,0.295,203.03
19291,"Device Recall  Getinge AGS, FSLC, FSUC, RC accessory to Washer Disinfector 86/88 Series",General Hospital and Personal Use Devices,0.174,low,19.52,,831.67,0,0.097,202.17
104183,"Spectrum Central Venous Catheter Tray, Minocycline/Rifampin Antibiotic Impregnated, 5 Lumen",General Hospital and Personal Use Devices,0.093,high,20.87,,-207.97,0,0.203,201.21
13617,"Device Recall  ATTUNE"" Articulation Surface",Orthopedic Devices,0.354,high,,0.88,1956.86,0,0.367,205.78
23802,Device Recall  Terumo Perfusion System 8000,Cardiovascular Devices,0.105,high,29.5,0.47,502.36,0,0.213,200.95
13597,Device Recall  GEMINI TF Big Bore,Radiology Devices,0.235,high,26.36,0.22,100.67,0,0.276,213.59
102849,Terumo Perfusion Systems Ultrasonic Air Sensor,Cardiovascular Devices,0.045,high,30.84,-0.14,-674.58,0,0.177,197.9
98126,Device Recall  AGFA Computed Radiography system with NX2.X Workstations,Radiology Devices,0.375,high,30.24,0.85,4240.35,0,0.396,216.57
94606,Device Recall  Mevatron KD2,Radiology Devices,0.608,high,34.43,2.02,8970.48,1,0.577,221.53
103679,Baxter NonDEHP YType Catheter Extension Set,General Hospital and Personal Use Devices,0.384,high,22.31,,1907.2,0,0.383,205.11
60002,Device Recall  Excelsior Medical,General Hospital and Personal Use Devices,0.316,low,22.54,,465.48,0,0.189,205.82
59219,"Device Recall  25ga Aspirating Endo Illuminator, Synergetics",Ophthalmic Devices,0.082,medium,20.79,,256.19,0,0.131,201.15
61634,Chariot guiding sheath,Cardiovascular Devices,0.155,low,30.85,0.07,521.92,0,0.087,202.2
97782,Device Recall  Animas IR 1250 (1200 plus),General Hospital and Personal Use Devices,0.17,medium,20.96,,-170.31,0,0.164,199.25
102447,DStat Radial Hemostat Band,General and Plastic Surgery Devices,0.188,low,25.82,0.17,-62.44,0,0.098,
103065,Axiom Artis dBC,Radiology Devices,0.173,high,25.18,-0.19,416.27,0,0.233,210.8
37375,Constellation Vision System,Ophthalmic Devices,0.492,medium,25.09,,2658.78,0,0.421,210.8
52105,Affixus Intramedullary Hip Fracture Nail,Orthopedic Devices,0.365,high,,0.92,2327.51,0,0.373,204.73
16759,Device Recall  Biograph mCT X4R,Radiology Devices,0.768,high,39.63,3.8,14493.35,1,0.76,232.12
95290,Device Recall  LifeStent FlexStar Stent System,Gastroenterology-Urology Devices,0.849,high,,3.74,9877.54,1,0.873,230.52
23433,Device Recall  COBE Blood oxygenator,Cardiovascular Devices,0.32,medium,32.28,0.61,2524.83,0,0.283,205.01
58611,Monaco RTP System Radiation Therapy Treatment Planning System.,Radiology Devices,0.409,medium,29.42,1.12,4199.15,0,0.341,216.05
18579,Device Recall  OrthoScan HD (10000001),Radiology Devices,0.129,low,26.42,0.12,848.35,0,0.074,211.25
60073,"Device Recall  LifeBand Single Pack (accessory), and Nickelmetal hydride (NIMH) Battery.",Cardiovascular Devices,0.42,low,33.14,0.81,3605.56,0,0.27,206.65
51162,BIOGRAPH SYS 643R to 644R,Radiology Devices,0.362,high,28.22,0.67,1866.06,0,0.364,215.69
22166,Device Recall  P.F.C.,Orthopedic Devices,0.508,high,,1.69,3397.2,0,0.487,211.32
99808,Symbia T Series SPECTCT System,Radiology Devices,0.064,medium,25.1,-0.07,59.67,0,0.111,210.54
16042,Device Recall  Stanbio Rely Mono Rapid Test,Immunology and Microbiology Devices,0.365,medium,17.03,,2144.42,0,0.297,204.44
17486,Device Recall  Smith & Nephew ACUFEX TRUNAV Retrograde Drill 12MM,General and Plastic Surgery Devices,0.263,medium,25.78,0.23,864.99,0,0.223,
100365,"Valiant Thoracic Stent Graft with Captivia Delivery System, Talent Thoracic Stent Graft with the Cap",Cardiovascular Devices,0.732,low,37.53,2.5,10140.8,1,0.562,222.33
19683,Device Recall  RS TANDEM 5F DL BIOFLO PICC,General Hospital and Personal Use Devices,0.419,high,24.16,,2468.54,0,0.427,207.04
58265,Device Recall  Siemens Mammomat Inspiration,Radiology Devices,0.417,high,29.13,0.94,4213.91,0,0.413,217.23
19674,Device Recall  5F DL BIOFLO PASV,General Hospital and Personal Use Devices,0.659,high,28.92,,4913.5,1,0.647,219.3
98402,"Device Recall  All Med Medical 19ga x  .75"" RA Hub Needle",General Hospital and Personal Use Devices,0.382,high,22.66,,1328.21,0,0.378,205.05
23527,Device Recall  Terumo APS 1,Cardiovascular Devices,0.156,high,30.34,-0.12,-76.41,0,0.223,200.12
18304,Device Recall  NCB Periprosthetic Plate System Drill Bit With QuickCouping,Orthopedic Devices,0.12,high,,-0.18,333.38,0,0.207,199.89
43638,FLOW-i,Anesthesiology Devices,0.228,low,20.94,,113.74,0,0.114,200.99
13952,Device Recall  FOLEY CATHETER KIT II,Gastroenterology-Urology Devices,0.574,high,,1.53,4721.91,1,0.554,212.13
51352,ENT Tray,General and Plastic Surgery Devices,0.298,high,26.26,0.4,1353.82,0,0.325,
49705,JETX(R) 6 MM X 55 MM SHORT HALF PIN TI6AL4V,Orthopedic Devices,0.417,high,,1.71,2341.05,0,0.419,206.84
53515,Arthrocare,Orthopedic Devices,0.555,medium,,2.2,3885.3,0,0.454,211.85
20419,Device Recall  Dahedi,General Hospital and Personal Use Devices,0.053,medium,20.38,,-240.04,0,0.112,201.25
58109,Device Recall  BC Hammock Mesh Sling,General Hospital and Personal Use Devices,0.185,low,20.79,,307.4,0,0.101,202.01
20835,Device Recall  HideAPort Low Profile Balloon Gastrostomy Tube Kit,Gastroenterology-Urology Devices,0.369,high,,0.94,1815.52,0,0.387,205.84
54171,Flexiflo Quantum Enteral Pump,General Hospital and Personal Use Devices,0.308,medium,22.6,,1378.86,0,0.271,204.0
14048,Device Recall  SUCTION CATHETER KIT,General Hospital and Personal Use Devices,0.733,high,31.07,,6165.13,1,0.722,221.83
19038,Device Recall  Stryker iVAS Inflatable Vertebral Augmentation System,Orthopedic Devices,0.34,high,,0.92,1316.04,0,0.341,202.12
54057,Offset Adaptor Trial,Orthopedic Devices,0.289,high,,0.53,321.31,0,0.304,202.87
98587,Device Recall  AngioSculpt PTA Scoring Balloon Catheter,Cardiovascular Devices,0.498,medium,33.38,1.03,5226.07,0,0.407,209.0
54338,Shiley Fenestrated Low Pressure Cuffed Tracheostomy Tube,Anesthesiology Devices,0.312,high,21.45,,1444.66,0,0.317,201.0
113922,Precision 500D and Proteus XR/a with Wireless Digital Radiography Option (WDR1) (fluoroscopic x-ray system),Radiology Devices,0.379,high,28.61,0.79,3889.27,0,0.385,215.65
52814,"Baxter Tamper Resistant AntiSiphon PCA Extension Set, 96""",General Hospital and Personal Use Devices,0.415,high,24.81,,2224.31,0,0.424,206.35
100845,Arthroscopy Pack,Orthopedic Devices,0.204,high,,0.19,102.04,0,0.251,201.1
20560,"Reorder # Lapkit 3.  Contents:  1- 55060 suction/irrigation valve 2- 30012 insufflation tubing set  3- 5010 anti fog solution with sponge.  Sterile. single use.  Quanta Technologies L.L.C. brand Manufactured for Quanta Technologies, L.L.C., Tucson, AZ.",General Hospital and Personal Use Devices,0.395,low,23.05,,1827.87,0,0.252,207.5
15431,Device Recall  SOMATOM Sensation 10,Radiology Devices,0.61,high,34.62,2.32,8479.95,1,0.594,225.79
57514,"Device Recall  Digital Imager, Radiation Therapy",Radiology Devices,0.634,medium,35.05,2.26,10340.13,1,0.546,226.67
97441,Device Recall  Axiom Iconos R200,Radiology Devices,0.367,high,26.89,0.86,4223.35,0,0.375,215.9
114115,"Ingenia, Intera and Achieva MR Systems on software version R5.1.1 and R5.1.2",Radiology Devices,0.167,high,23.89,0.19,-334.59,0,0.23,210.44
53540,Varian RPM System version 1.7.3,Radiology Devices,0.252,medium,26.4,0.66,1542.43,0,0.227,212.71
13783,Device Recall  Trocar,General and Plastic Surgery Devices,0.08,medium,25.46,0.02,105.74,0,0.122,
5048,Draeger Jaundice Meter JM 103,Clinical Chemistry and Clinical Toxicology Devices,0.18,medium,16.03,,640.93,0,0.176,200.33
53859,King Systems Universal Flex2 Breathing Circuit,Anesthesiology Devices,0.445,high,24.19,,2438.63,0,0.438,209.61
15506,Device Recall  Roche,Clinical Chemistry and Clinical Toxicology Devices,0.255,medium,16.23,,1250.96,0,0.234,204.88
18232,"Device Recall  SMART PERFUSION PACK, SMART VENOUS VACUUM",Cardiovascular Devices,0.326,medium,31.91,0.22,2526.45,0,0.27,203.64
104205,"Spectrum Central Venous Tray,  Minocycline/Rifampin Impregnated  Double Lumen Polyurethane",General Hospital and Personal Use Devices,0.143,high,20.83,,33.23,0,0.221,199.84
94125,Device Recall  DriSate Dry,Gastroenterology-Urology Devices,0.424,medium,,1.05,2149.19,0,0.355,207.49
54646,"DuraGen XS"" Dural Regeneration Matrix",Neurological Devices,0.539,high,30.46,0.77,5501.27,1,0.521,212.37
95406,Device Recall  Locking biliary catheter.,Gastroenterology-Urology Devices,0.319,medium,,0.44,857.32,0,0.255,202.12
22632,"Product is a Pruitt Aortic Occlusion Catheter contained in a molded tray.  The product is labeled in part:  ''***LeMaitre VASCULAR***Distributed By:LeMaitre Vascular, Inc.***Manufactured By: LeMaitre Vascular, Inc. 3101 37th Avenue North St. Petersburg, FL 33713***Pruitt Aortic Occlusion Catheter***REF 2101-12***STERILE***''.",Cardiovascular Devices,0.512,low,33.51,1.28,4583.02,0,0.334,208.05
55051,Device Recall  FASTx Sternal Intraosseous Device,General Hospital and Personal Use Devices,0.837,low,35.19,,8437.85,1,0.701,227.9
53085,Medtronic,Cardiovascular Devices,0.583,high,34.51,1.63,6102.41,1,0.555,213.37
49962,Harmonie software versions 5.1 uo to 6.2e :,Neurological Devices,0.762,low,34.96,2.34,9051.35,1,0.608,225.92
16262,Device Recall  Bovie Precise 360 Handpiece,General and Plastic Surgery Devices,0.319,medium,26.87,0.26,1807.18,0,0.269,
54896,Device Recall  Access Ostase Calibrators,Clinical Chemistry and Clinical Toxicology Devices,0.588,high,21.72,,5278.82,1,0.569,214.43
58814,Device Recall  Navigator HD,Gastroenterology-Urology Devices,0.321,high,,0.38,1456.06,0,0.335,203.48
