device_id,device_name,classification,age_fraction,temperature,vibration,hours_used,failed,true_failure_probability,voltage
16947,Device Recall  Basic Tray,General and Plastic Surgery Devices,0.44,27.91,0.93,3070.66,0,0.324,
17840,Device Recall  MAXIMIS Pedicle Screw Spinal Fixation System,Orthopedic Devices,0.068,,0.22,169.82,0,0.04,198.93
102783,ACCELERATOR APS System,Clinical Chemistry and Clinical Toxicology Devices,0.411,17.98,,2677.24,0,0.281,205.64
48699,"RX Venture, Venture OTW also venture CS",Cardiovascular Devices,0.298,31.4,0.11,1242.33,0,0.182,203.32
94913,Device Recall  6mm Bone Graft Drill,Orthopedic Devices,0.586,,3.06,4960.23,0,0.474,214.95
99343,Device Recall  Portex Value Pack General Anesthesia Kit,Anesthesiology Devices,0.436,23.74,,2090.85,0,0.303,208.31
60620,Device Recall  Tapered ScrewVent Implant,Dental Devices,0.45,,1.43,1938.88,0,0.333,208.59
50608,Palindrome Precision SI Chronic Catheter Sport Pack,Gastroenterology-Urology Devices,0.381,,0.91,2215.28,0,0.276,206.35
51715,SurFlo IV Catheter,General Hospital and Personal Use Devices,0.212,20.7,,805.88,0,0.127,200.97
99785,ENDOSCOPIC Camera,General and Plastic Surgery Devices,0.328,27.48,0.57,1587.06,0,0.231,
96831,Device Recall  AC Power Cords,General and Plastic Surgery Devices,0.324,26.58,0.18,2230.25,0,0.212,
15597,Device Recall  Arctic Sun 5000 Temperature Management System,Cardiovascular Devices,0.04,30.01,0.18,82.59,0,0.025,199.52
17920,Device Recall  MAXIMIS Pedicle Screw Spinal Fixation System,Orthopedic Devices,0.426,,1.02,2923.67,0,0.296,207.09
78025,sets of the hemostatic matrix surgiflo® and surgiflo® with thrombin,General and Plastic Surgery Devices,0.073,24.28,0.0,235.5,0,0.04,
58878,Device Recall  HemosIL High Abnormal Control 3 UNASSAYED,Hematology and Pathology Devices,0.325,16.97,,1191.78,0,0.209,204.09
18384,Device Recall  FUJINON ED530XT,Gastroenterology-Urology Devices,0.405,,0.68,2173.44,0,0.287,208.17
54289,SoftLase Pro Family of Lasers,Dental Devices,0.191,,0.36,93.79,0,0.111,201.05
30541,the Alere™ INRatio® PT/INR Monitor System,Hematology and Pathology Devices,0.271,16.3,,938.5,0,0.173,203.85
17770,Device Recall  ARROWgard Blue YouBend TwoLumen Hemodialysis Catheterization Kit,General Hospital and Personal Use Devices,0.23,21.55,,-151.83,0,0.139,202.67
103936,VACLOCK Syringe,General Hospital and Personal Use Devices,0.308,21.84,,1279.95,0,0.211,205.67
102482,Osteofil Allograft Paste (Bio),Orthopedic Devices,0.365,,0.85,2190.89,0,0.251,206.41
99279,Device Recall  King Systems LTD Oropharyngeal Airway Kit,Anesthesiology Devices,0.712,30.24,,8900.83,1,0.613,221.36
20782,Device Recall  Acuson Cypress Echocardiography System,Radiology Devices,0.686,37.31,2.67,12409.2,1,0.575,226.91
15101,Device Recall  Customed,General and Plastic Surgery Devices,0.252,26.31,0.01,693.59,0,0.147,
13077,Device Recall  NAMIC (TM) Convenience Kit,Cardiovascular Devices,0.292,31.44,0.49,2002.29,0,0.196,204.23
3999,Teleflex Hudson RCI Lifesaver Single Patient Use Manual Resuscitator,Anesthesiology Devices,0.471,24.92,,3916.76,0,0.344,207.37
57984,"Device Recall  OPERON Hand Controls for Operon D750, D752, D760, D820 and D850",General and Plastic Surgery Devices,0.468,28.56,1.01,3136.79,0,0.348,
102572,LIFEPAK CR Plus,Cardiovascular Devices,0.492,33.59,1.25,5433.5,0,0.375,210.77
60601,Device Recall  Abbott Molecular,Clinical Chemistry and Clinical Toxicology Devices,0.256,16.2,,1326.89,0,0.169,204.09
59646,Device Recall  Titanium Orthos Brackets,Dental Devices,0.231,,0.15,104.84,0,0.132,202.49
54732,Reverse Shoulder Prosthesis System,Orthopedic Devices,0.099,,0.43,7.0,0,0.066,201.76
95369,Device Recall  HT XDRIVE SCREW,Dental Devices,0.25,,0.32,600.5,0,0.147,200.87
17889,Device Recall  MAXIMIS Pedicle Screw Spinal Fixation System,Orthopedic Devices,0.487,,2.05,2742.41,0,0.342,206.04
55008,Device Recall  Innova SelfExpanding Stent System,Cardiovascular Devices,0.095,29.63,-0.0,1505.85,0,0.061,201.18
17483,Device Recall  Smith & Nephew ACUFEX TRUNAV Retrograde Drill 10.5MM,General and Plastic Surgery Devices,0.269,25.67,0.32,1287.98,0,0.17,
56741,Device Recall  PrepStain System,Hematology and Pathology Devices,0.473,19.09,,4063.67,0,0.362,211.11
100753,Response Fixed Curve DECA 6F 65cm CSL 2/8 Catheter,Cardiovascular Devices,0.432,32.98,0.93,3908.55,0,0.305,205.33
103570,"AccuSure U100 31 Gauge, 1cc",General Hospital and Personal Use Devices,0.749,31.19,,6381.39,1,0.648,221.85
102901,M Series Heated Humidifier Domestic,Anesthesiology Devices,0.542,26.03,,5976.42,0,0.425,211.65
52838,Baxter Interlink System Huber Needle Extension Sets,General Hospital and Personal Use Devices,0.574,27.24,,4551.0,0,0.459,211.69
95983,Device Recall  Arrow ARROWgard QuadLumen CVCs,General Hospital and Personal Use Devices,0.297,21.53,,1166.03,0,0.198,204.97
55299,Device Recall  TomoTherapy HiArt System,Radiology Devices,0.152,25.82,-0.13,-189.87,0,0.086,211.82
18842,Device Recall  Artis Zee and Zeego,Radiology Devices,0.067,25.15,0.12,1260.4,0,0.046,210.99
53868,King Systems Universal Flex2 Breathing Circuit,Anesthesiology Devices,0.366,23.01,,2276.55,0,0.257,206.56
22918,Device Recall  First Years,Dental Devices,0.427,,1.06,2027.97,0,0.304,206.46
20219,"Misys Laboratory System using Microbiology versions 5.2 (build 4 and higher), 5.23 and 5.3",Clinical Chemistry and Clinical Toxicology Devices,0.115,16.0,,307.94,0,0.069,199.55
53285,Miltex Stainless Steel Disposable Scalpel,General and Plastic Surgery Devices,0.25,26.05,0.08,1428.01,0,0.156,
22393,Device Recall  CONTAK RENEWAL RF and CONTAK RENEWAL RF HE,Cardiovascular Devices,0.553,34.86,1.52,7595.93,0,0.445,213.66
94401,Device Recall  Edwards LifeStent FlexStar Biliary Stent System,Gastroenterology-Urology Devices,0.519,,1.09,3591.93,0,0.385,210.3
19513,Device Recall  AppleHunt Secondary Cannula/Pyramidal Tip Trocar,Cardiovascular Devices,0.552,34.18,1.78,6287.54,0,0.431,211.71
54754,WaveLight FS 200 Femtosecond Laser System,Ophthalmic Devices,0.273,20.76,,720.87,0,0.162,201.92
95962,Device Recall  Wiseguide Guide Catheter,Cardiovascular Devices,0.288,31.18,0.62,2549.31,0,0.192,201.95
57718,"Device Recall  Cooper Surgical Cube Pessary 1 5/8"""", 41mm.",Obstetrical and Gynecological Devices,0.453,27.84,,2299.05,0,0.317,207.05
22770,Device Recall  OMNI,Hematology and Pathology Devices,0.447,20.0,,3703.7,0,0.336,207.01
55869,Device Recall  Integra,Neurological Devices,0.473,28.16,1.12,4113.46,0,0.357,210.18
33493,the AED 10 and MRL Jumpstart defibrillators,Cardiovascular Devices,0.755,38.69,3.17,11443.05,0,0.676,224.21
56697,Device Recall  Olympic CoolCap System,Neurological Devices,0.493,30.07,0.79,4434.36,0,0.375,210.83
50895,"Sterile, GY0656  Robotic Hysterectomy   surgical kit",General and Plastic Surgery Devices,0.838,37.23,2.81,9342.21,1,0.767,
14666,Device Recall  Customed,General Hospital and Personal Use Devices,0.502,25.32,,2930.72,0,0.376,209.69
100498,"Spacelabs Healthcare elance Vital Signs Monitor, Model 93300, with Option S",Cardiovascular Devices,0.426,31.55,1.14,3098.66,0,0.298,207.84
21745,Device Recall  FlexTrayTM Endopath Cholecsystectomy Tray,General and Plastic Surgery Devices,0.353,27.4,0.7,1589.87,0,0.248,
57878,"Device Recall  LHB, Type I First Aid Kit",General and Plastic Surgery Devices,0.339,27.6,0.44,1833.74,0,0.235,
60112,Device Recall  Gambro,Gastroenterology-Urology Devices,0.237,,0.39,700.03,0,0.14,198.98
95099,Device Recall  Roche/Hitachi Modular E Module,Clinical Chemistry and Clinical Toxicology Devices,0.203,14.4,,758.9,0,0.117,201.87
104179,"Central Venous Catheter Tray,",General Hospital and Personal Use Devices,0.666,28.44,,5607.71,1,0.547,215.87
50202,REF IMRIMOTORiMRI Handpiece,Neurological Devices,0.296,26.11,0.59,1320.83,0,0.194,203.14
21942,"AxSYM total B-hCG Reagent is composed of one bottle of Coated Microparticles, one bottle of Alkaline Phosphatase Conjugate and one bottle of Specimen Diluent.",Clinical Chemistry and Clinical Toxicology Devices,0.166,15.66,,-32.07,0,0.097,201.99
17202,Device Recall  Olympic Pasteurmatic 3000; Olympic Pasteurmatic 3500,General Hospital and Personal Use Devices,0.392,23.64,,1842.93,0,0.277,205.91
57647,Device Recall  VITEK 2 Compact computer system,Immunology and Microbiology Devices,0.405,19.16,,2012.98,0,0.289,206.98
98515,"Device Recall  Video Cart, 120 VAC",General and Plastic Surgery Devices,0.121,25.78,-0.15,697.06,0,0.076,
93503,Device Recall  Pneupac VR1,Anesthesiology Devices,0.388,23.28,,2262.66,0,0.265,205.44
60690,Device Recall  Sheridan/CF Cuffed Tracheal Tube,Anesthesiology Devices,0.364,21.8,,2921.25,0,0.241,204.14
103049,InSure(R) Quik FIT(TM),Hematology and Pathology Devices,0.467,19.59,,3186.5,0,0.343,208.68
16745,Device Recall  AFX Endovascular AAA System,Cardiovascular Devices,0.44,32.16,1.02,4096.03,0,0.32,209.78
14212,"Device Recall  KimVent Closed Suction System for Adults, TPiece",Anesthesiology Devices,0.704,30.37,,9018.68,0,0.612,221.6
10126,CyPass® Micro-Stent,Ophthalmic Devices,0.108,20.1,,751.48,0,0.066,198.66
22623,Device Recall  Quantum Spinal,Dental Devices,0.178,,0.36,22.81,0,0.105,201.44
13348,"Device Recall  CROSSCHECK(R) Plating system, MTP CX Plate, Right, REF CCPMPX1R",Orthopedic Devices,0.498,,1.58,3564.94,0,0.372,212.14
60351,Device Recall  Customed,Gastroenterology-Urology Devices,0.168,,0.05,88.17,0,0.094,201.72
54178,Nutrimix Micro Compounder,General Hospital and Personal Use Devices,0.511,25.77,,2913.61,0,0.385,209.68
50065,FLEXSTENT Biliary SelfExpanding Stent System (US Commercial 80 cm Length),Gastroenterology-Urology Devices,0.393,,0.91,1467.47,0,0.276,207.35
109879,Giraffe/Panda Resuscitation System,Anesthesiology Devices,0.509,24.83,,4865.06,0,0.379,209.4
97981,Device Recall  Quest EIA ANA Screen Bulk Kit,Immunology and Microbiology Devices,0.822,28.66,,10416.62,1,0.754,227.24
13725,Device Recall  SEDASYS,Anesthesiology Devices,0.281,21.85,,1066.08,0,0.173,201.67
18133,Device Recall  MAXIMIS Pedicle Screw Spinal Fixation System,Orthopedic Devices,0.373,,0.64,1504.25,0,0.242,206.18
53068,Weck Hemolok XL Polymer Ligating Clips,General and Plastic Surgery Devices,0.353,27.41,0.76,1366.71,0,0.248,
21435,"Fibriquik¿, bioMeriux, Inc., Box 15969, Durham, North Carolina 27704-0969",Hematology and Pathology Devices,0.76,27.07,,7980.57,1,0.67,224.13
103636,Gold Slotted Screw,Dental Devices,0.771,,3.5,6295.89,1,0.682,222.56
16178,"Device Recall  CURVEDTIP STAPLER 30,IS4000, model number  470530",General and Plastic Surgery Devices,0.456,28.09,0.7,3105.74,0,0.324,
55232,Device Recall  IMPAC / Elekta Medicals Sequencer,Radiology Devices,0.12,25.13,0.22,736.32,0,0.074,211.45
99248,Device Recall  ACCUCHEK FlexLink Plus,General Hospital and Personal Use Devices,0.644,27.22,,4643.92,1,0.514,216.3
64510,SynchroMed El Implantable,General Hospital and Personal Use Devices,0.162,20.41,,390.86,0,0.095,201.26
18641,Device Recall  Perifix Continuous Epidural Anesthesia Tray,General Hospital and Personal Use Devices,0.278,22.08,,1764.27,0,0.192,202.61
59673,Device Recall  INOmax DSIR Delivery System,Anesthesiology Devices,0.386,22.99,,1989.41,0,0.26,205.75
103866,RX ACCULINK Carotid Stent System,Cardiovascular Devices,0.483,33.65,1.34,5115.5,0,0.367,209.38
56018,Device Recall  AngioDynamics Morpheus Smart PICC CT,General Hospital and Personal Use Devices,0.124,20.62,,234.98,0,0.078,201.94
55729,"Device Recall  UMP Personal Sentry Deluxe Pull String Monitor, Model 91650.",General Hospital and Personal Use Devices,0.621,27.35,,4900.87,0,0.499,214.14
14641,Device Recall  Bard Denali IVC Filter,Cardiovascular Devices,0.371,31.89,0.99,2789.25,0,0.263,206.4
59642,Device Recall  Merit Custom Syringe Kit,General Hospital and Personal Use Devices,0.788,33.52,,7012.39,1,0.715,226.57
22455,Product is in2it A1C In-Office Analyzer Test Cartridge.  Catalogue number is 902074P (Test Cartridges) which may then be packaged as a consumables pack (902079D) or a starter pack (901077N).  Product is labeled in part:  ''in2it In-Office analyzer A1C Test Cartridges***For the rapid quantification of hemoglobin A1c in whole blood***Provalis Diagnostics***.'',Hematology and Pathology Devices,0.256,16.28,,1588.19,0,0.174,204.07
13526,Device Recall  Beaver Visitec,General and Plastic Surgery Devices,0.153,25.2,0.16,466.94,0,0.091,
19888,Device Recall  Oasis (OEM),Ophthalmic Devices,0.565,25.79,,3262.62,0,0.432,211.18
98702,Device Recall  DEPUY ASR 300 ACETABULAR CUP SYSTEM,Orthopedic Devices,0.459,,1.55,3231.26,0,0.334,208.75
50527,COMPASS,Radiology Devices,0.444,31.37,1.39,3893.32,1,0.332,219.59
59090,"Device Recall  7"" (18 cm) Appx 0.31 ml, Smallbore Ext Set w/Remv MicroClave Clear,",General Hospital and Personal Use Devices,0.278,20.89,,1367.29,0,0.185,204.72
15908,Device Recall  Certain Preformance Post,Dental Devices,0.175,,0.25,307.42,0,0.109,202.13
52141,Affixus Intramedullary Hip Fracture Nail,Orthopedic Devices,0.162,,0.19,628.83,0,0.096,200.83
66616,"Pipeline Embolization Device, Alligator Retrieval Device, Marathon Flow Directed Microcatheter, Ultra Flow HPC Flow Directed Microcatheter, Xcelerator Hydrophillic Guidewire",Neurological Devices,0.284,25.78,0.28,1704.27,0,0.178,202.96
53954,Biomet Intramedullary Fixation Rod,Orthopedic Devices,0.226,,0.37,1385.27,0,0.141,201.19
49432,TERUMO 3T L. V. Control Valve,Cardiovascular Devices,0.495,34.28,0.96,5818.36,0,0.376,210.32
105437,Hudson RCI© SHERIDAN SHER-I-BRONCH® Endobronchial Tube,Anesthesiology Devices,0.44,24.42,,2519.24,0,0.315,208.34
52623,Coulter AcT 5diff Autoloader (AL) Hematology Analyzer,Hematology and Pathology Devices,0.216,16.69,,-260.25,0,0.133,202.61
94822,Device Recall  Atrium,General and Plastic Surgery Devices,0.693,32.2,1.84,6698.78,1,0.574,
50834,Merlinhome RF Remote Monitoring Transmitter Model EX1150,Cardiovascular Devices,0.389,31.72,0.46,3380.85,0,0.263,206.89
2853,Medtronic SynchroMed II Infusion Pump,General Hospital and Personal Use Devices,0.399,23.83,,1741.71,0,0.284,206.86
51427,OB/GYN Pack,General and Plastic Surgery Devices,0.42,28.22,0.48,2179.12,0,0.288,
58198,Device Recall  V60 Ventilator,Anesthesiology Devices,0.324,22.09,,2380.04,0,0.218,203.9
101498,LOW PROFILE ABUTMENTS  INTERNAL AND EXTERNAL CONNECTION,Dental Devices,0.088,,-0.16,-96.81,0,0.055,202.58
14463,Device Recall  EnteraLite Infinity Enteral Pump Delivery Set with ENFit Connector System and Transitional Stepped,Gastroenterology-Urology Devices,0.484,,0.86,2883.68,0,0.348,209.76
57822,Device Recall  NonDEHP Catheter Extension Set,General Hospital and Personal Use Devices,0.381,23.25,,1283.75,0,0.262,206.3
15084,Device Recall  Customed,Obstetrical and Gynecological Devices,0.591,29.78,,4658.13,0,0.467,214.04
57202,Device Recall  OSS Reamer Sleeve,Orthopedic Devices,0.234,,0.34,1355.15,0,0.154,203.39
49431,"Prostate Seeding Needle,  Applicator Technique",Radiology Devices,0.581,32.82,2.17,8819.23,1,0.466,225.05
57771,Device Recall  Nova StatStrip Glucose Test Strips,Clinical Chemistry and Clinical Toxicology Devices,0.593,22.22,,4691.22,0,0.463,213.91
13408,"Device Recall  Extentrac Elite product brochure DCN: 13001, 09001",Physical Medicine Devices,0.694,,3.15,5275.08,1,0.571,218.16
24065,"All serial numbers of the ""HeartMate II Left Ventricular Assist System Implant Kit with grafts"", Model 104912, manufactured by Thoratec Corporation, USA.",Cardiovascular Devices,0.307,31.0,0.48,1366.69,0,0.193,203.44
98966,Device Recall  PrecisePLAN Treatment Planning System,Radiology Devices,0.301,27.18,0.45,1596.06,0,0.188,212.96
52653,Roche/Hitachi 747 - 100 clinical chemistry analyzer; catalog number 04009223680.,Clinical Chemistry and Clinical Toxicology Devices,0.468,19.92,,3345.46,0,0.34,207.32
104152,Spectrum  Central Venous Catheter Tray Minocyciine/Rifampin Antibiotic Impregnated,General Hospital and Personal Use Devices,0.753,30.81,,7237.69,1,0.665,223.36
97505,Device Recall  iSTAT EC8 cartridges,Hematology and Pathology Devices,0.173,16.06,,-282.7,0,0.101,201.25
99625,Device Recall  Nebulizer,Anesthesiology Devices,0.547,26.2,,4478.01,0,0.419,212.42
113024,Alaris LVP module (model 8100) (General purpose infusion pump),General Hospital and Personal Use Devices,0.712,29.92,,5658.16,1,0.601,220.21
98838,Device Recall  Kimberly Clark Ultra Surgical Gown,General Hospital and Personal Use Devices,0.252,21.64,,488.89,0,0.16,203.35
105901,Alere INRatio®/INRatio®2 PT/INR Monitoring System,Hematology and Pathology Devices,0.125,15.67,,-65.8,0,0.071,200.76
100014,Bard Ventralight ST Mesh,General and Plastic Surgery Devices,0.632,31.11,1.59,6066.36,1,0.514,
16034,Device Recall  Femoral Arterial Line Catheterization Kit,Cardiovascular Devices,0.768,38.97,2.96,10667.63,1,0.674,223.88
15779,Device Recall  Temporary Hexed Cylinder,Dental Devices,0.501,,1.35,2919.57,0,0.377,209.79
99179,Device Recall  Total Care bed,General Hospital and Personal Use Devices,0.198,20.15,,878.5,0,0.116,200.77
96547,"Device Recall  Zimmer Natural Nail System, Antegrade Femoral Targeting Guide Handle",Orthopedic Devices,0.053,,0.09,761.92,0,0.038,200.28
50430,CareSense Monitor,General Hospital and Personal Use Devices,0.306,22.23,,1363.59,0,0.21,204.67
56561,Device Recall  BCS(R) Behring Coagulation System,Hematology and Pathology Devices,0.029,14.62,,-374.89,0,0.015,200.0
51773,Acumed SlideLoc Anatomic Radial Head System,Orthopedic Devices,0.185,,0.2,188.79,0,0.099,199.66
60437,Device Recall  Customed,General and Plastic Surgery Devices,0.515,30.11,1.07,3655.42,0,0.396,
101522,Adelante Breezway,Cardiovascular Devices,0.87,41.25,3.73,15290.46,1,0.81,229.55
93774,Device Recall  Cerner Millennium RadNet Auto Launch Study and Auto Launch Report,Radiology Devices,0.339,27.09,0.48,3491.04,0,0.227,216.36
56976,Device Recall  Pinnacle Cancellous Screw,Orthopedic Devices,0.279,,0.54,550.95,0,0.165,201.97
15047,Device Recall  ORing Abutment 4.1mm(D) x 4mm(H),Dental Devices,0.298,,0.51,735.85,0,0.189,203.31
58205,Device Recall  Terumo Glidesheath,Cardiovascular Devices,0.335,31.93,0.86,2119.27,0,0.235,205.44
58402,Device Recall  Rultract Retractor Ratchet Cover Plate,General and Plastic Surgery Devices,0.662,32.08,1.96,6242.06,0,0.556,
19611,Device Recall  bipolar forceps,General and Plastic Surgery Devices,0.764,34.3,2.42,7767.41,1,0.666,
55336,Device Recall  DrugCheck,Clinical Chemistry and Clinical Toxicology Devices,0.64,23.52,,6987.93,1,0.525,214.57
57351,Device Recall  CoatACount TSH IRMA  IKTS1 with calibrator TSI3X Lot 035,Clinical Chemistry and Clinical Toxicology Devices,0.447,19.08,,3032.04,0,0.316,206.61
99216,Device Recall  King Systems LTD Oropharyngeal Airway Kit,Anesthesiology Devices,0.35,22.13,,2158.33,0,0.235,205.34
19165,Device Recall  Bard(R) Adult/Pediatric Feeding Tube,Gastroenterology-Urology Devices,0.582,,1.64,5007.81,0,0.466,213.49
101316,TwinPass Dual Access Catheter,Cardiovascular Devices,0.315,30.99,0.5,2015.91,0,0.205,204.36
55065,Device Recall  DeVilbiss Model DV5x Series CPAP with Heated Humidifier,Anesthesiology Devices,0.507,25.76,,5218.02,0,0.382,207.59
101902,Cobas,Immunology and Microbiology Devices,0.16,15.39,,774.77,0,0.092,200.03
97775,"Device Recall  GE Healthcare, Innova",Radiology Devices,0.61,33.52,2.58,8966.43,0,0.492,224.83
56925,Device Recall  EOS System,Radiology Devices,0.184,26.16,-0.08,440.97,0,0.101,210.32
14201,Device Recall  Pointe Scientific Creatinine Reagent,Clinical Chemistry and Clinical Toxicology Devices,0.184,16.09,,608.29,0,0.107,199.81
95289,Device Recall  LifeStent FlexStar Stent System,Gastroenterology-Urology Devices,0.817,,3.18,9115.41,1,0.739,225.92
15763,Device Recall  ThermoGard Dual Dispersive Electrodes,General and Plastic Surgery Devices,0.443,27.6,0.89,2759.37,0,0.317,
58227,Device Recall  InSpan Inserter,Orthopedic Devices,0.388,,1.43,2419.99,0,0.276,206.01
55654,Device Recall  VenaCure EVLT,General and Plastic Surgery Devices,0.3,27.26,0.22,1981.96,0,0.205,
