device_id,device_name,classification,age_fraction,manufacturer_risk_tier,temperature,vibration,hours_used,failed,true_failure_probability,voltage
19081,"Device Recall  MHITM2000/ VERO""",Radiology Devices,0.491,low,30.52,1.22,5594.42,0,0.323,220.31
22201,Device Recall  P.F.C.,Orthopedic Devices,0.082,high,,-0.25,127.82,0,0.191,200.72
56532,Device Recall  SARNS FLEXIBLE ARTERIAL CANNULA,Cardiovascular Devices,0.252,high,31.42,0.65,631.48,0,0.302,203.64
13146,Device Recall  Ameda,Obstetrical and Gynecological Devices,0.662,low,31.97,,5718.21,0,0.497,216.99
16446,Device Recall  Cobalt Chromium Heads,Orthopedic Devices,0.439,medium,,1.56,2825.1,0,0.365,208.0
77404,"nuclisens nucleic acid extraction systems: easymag, minimag and emag, in which magnetic silica is used with given batch numbers",Hematology and Pathology Devices,0.533,medium,20.54,,4290.29,0,0.445,210.78
103759,"VITEK 2 Gram Negative Susceptibility Card, ASTN085",Immunology and Microbiology Devices,0.596,high,22.49,,4919.54,1,0.583,215.9
58541,Device Recall  EndoGastric Solutions EsophyX2 Device,Gastroenterology-Urology Devices,0.237,low,,0.4,448.6,0,0.137,203.58
102967,Xoran MiniCAT System for ENT,Radiology Devices,0.35,low,28.31,0.77,965.91,0,0.202,213.76
59187,Device Recall  Siemens Hearing Instruments Inc.,"Ear, Nose, and Throat Devices",0.635,low,,2.06,3828.34,0,0.471,215.88
98305,Device Recall  BladderScan BVI 9600 with Aorta Scan Mode,Radiology Devices,0.06,medium,24.8,-0.24,950.56,0,0.12,213.02
54721,AEM Disposable Scissors,General and Plastic Surgery Devices,0.064,medium,25.42,0.05,-298.29,0,0.114,
96661,Device Recall  Dimension Flex Reagent Cartridge Cardiac TropininI,Clinical Chemistry and Clinical Toxicology Devices,0.529,high,20.56,,4413.77,1,0.519,212.73
102186,Spine Clamp,Radiology Devices,0.592,medium,34.28,2.22,9157.65,1,0.508,223.21
52160,Orthopedic Template,Orthopedic Devices,0.399,medium,,1.39,1892.99,0,0.331,206.97
58872,Device Recall  SUPER COMPLIANT 4MM X 7MM,Cardiovascular Devices,0.581,high,35.34,1.76,6389.14,0,0.572,216.01
2318,Lifepak 20e,Cardiovascular Devices,0.36,medium,31.69,0.58,3397.75,0,0.298,203.97
9982,Neurofascual thromboembolism device MindFrame CaptureTM LP,Neurological Devices,0.283,high,26.23,0.48,1770.84,0,0.319,203.01
95012,"Device Recall  Cannon Catheter"" II,",Gastroenterology-Urology Devices,0.131,high,,0.2,-4.1,0,0.215,200.03
18103,Device Recall  Glidesheath Slender Hydrophilic Coated Introducer Sheath,Cardiovascular Devices,0.332,medium,31.03,0.81,2159.11,0,0.274,202.28
60498,Device Recall  Customed,General and Plastic Surgery Devices,0.406,high,28.29,0.72,2645.24,0,0.417,
52570,Belos DRT,Cardiovascular Devices,0.692,medium,37.79,2.54,9357.81,1,0.618,220.92
21051,Device Recall  United States Surgical,General and Plastic Surgery Devices,0.664,medium,32.87,2.0,6708.5,1,0.595,
58959,"Device Recall  Palacos RG Radioplaque Bone Cement 1 x 40 g Single (with Gentamicin), 40.8 g Methyl Acrylate Copol",Orthopedic Devices,0.537,high,,2.42,4529.24,1,0.525,211.46
39654,the Samaritan PAD SAM 300/300P public access defibrillators,Cardiovascular Devices,0.202,low,29.81,0.39,1107.15,0,0.11,201.65
57225,"Device Recall  1MM Fluted Ball, 5.6CM",Neurological Devices,0.737,high,33.89,2.21,9409.15,1,0.726,221.77
22787,Device Recall  Sigma Pacemaker,Cardiovascular Devices,0.505,medium,33.78,1.12,5777.39,0,0.422,210.19
101081,Medtronic Navigated Solera Screwdrivers,Orthopedic Devices,0.781,high,,4.84,9894.2,1,0.783,224.39
53411,Foundation Hip System Bipolar Modular,Orthopedic Devices,0.598,high,,2.8,5494.85,1,0.58,214.27
93500,Device Recall  Aplio,Radiology Devices,0.613,medium,34.46,2.1,9763.49,1,0.525,225.5
49984,EZ Wider Bariatric Bed,General Hospital and Personal Use Devices,0.42,low,23.91,,1974.24,0,0.268,206.73
57172,Device Recall  Siemens syngo.plaza Radiological Image Processing System,Radiology Devices,0.319,high,27.36,0.52,1245.62,0,0.337,216.05
98375,"Device Recall  All Med Medical 19ga x .75"" Winged Administration Set w/Y Site",General Hospital and Personal Use Devices,0.806,high,33.43,,6860.45,1,0.796,225.92
98889,Device Recall  Pump in Style Advanced Breast Pump,Obstetrical and Gynecological Devices,0.467,medium,27.95,,3583.45,0,0.398,209.76
100456,Continuous Peropheral Nerve Block Catheter Kit and Set,Anesthesiology Devices,0.235,high,20.82,,1818.65,0,0.292,204.01
78304,puritan bennett 980 series ventilator,Anesthesiology Devices,0.66,high,28.09,,7371.21,1,0.634,217.22
59361,Device Recall  Drugs of abuse urinalysis (DAU) cTHC (Cannabinoid) Control Level 2 (62.5 ng/ml),Clinical Chemistry and Clinical Toxicology Devices,0.267,medium,16.05,,572.08,0,0.225,203.25
21706,Device Recall  Advisor,Cardiovascular Devices,0.344,medium,31.06,0.61,2627.49,0,0.281,203.42
58623,Device Recall  BOND Polymer Refine Red Detection,Hematology and Pathology Devices,0.4,low,18.38,,3184.9,0,0.268,208.03
50552,"Microscan Neg Breakpoint Combo 47, B1017417",Immunology and Microbiology Devices,0.262,medium,16.47,,1200.6,0,0.237,204.35
100465,Baxter HomeChoice/HomeChoice Pro,Gastroenterology-Urology Devices,0.109,high,,0.04,932.93,0,0.219,202.18
12941,Device Recall  Itrel 3 IPG; InterStim II INS: InterStim INS ; Enterra INS,Neurological Devices,0.619,medium,30.74,1.66,6044.39,1,0.527,215.71
99779,Sensar Foldable IOL with OptiEdge,Ophthalmic Devices,0.627,low,26.5,,4160.13,0,0.449,214.81
105753,Dialog+ SW 9.xx Double Pump Machines HDF-Online,Gastroenterology-Urology Devices,0.369,low,,0.87,1431.68,0,0.228,205.2
74877,Constellation Vision System,Ophthalmic Devices,0.211,medium,21.35,,850.28,0,0.207,202.61
103733,Sigma Spectrum VOLUMETRIC INFUSION PUMP,General Hospital and Personal Use Devices,0.862,low,35.0,,9099.12,1,0.72,228.4
51139,Brilliance 64 CT Model 728231,Radiology Devices,0.515,high,30.73,1.51,6580.68,1,0.5,222.48
58617,Device Recall  BD Microtainer Quikheel Lancet,General and Plastic Surgery Devices,0.518,high,28.83,1.18,3458.31,0,0.498,
100518,VITROS Chemistry Products Calibrator Kit 2,Clinical Chemistry and Clinical Toxicology Devices,0.276,high,15.93,,1689.06,0,0.306,202.49
49540,NOVA Lite ANA KSL Kit,Immunology and Microbiology Devices,0.814,low,27.95,,9809.74,1,0.668,228.42
21917,Device Recall  CidexPlus Solution Test Strips,General Hospital and Personal Use Devices,0.773,high,32.59,,7535.63,1,0.779,224.68
99580,Device Recall  CENTURION HURON MED CTR MULTILUMEN CVC TRAY,General and Plastic Surgery Devices,0.364,high,26.76,0.34,1607.95,0,0.359,
98586,Device Recall  AngioSculpt PTA Scoring Balloon Catheter,Cardiovascular Devices,0.346,medium,31.66,0.57,1410.2,0,0.282,204.69
19720,Device Recall  Cryopatch SG Pulmonary Human Cardiac Patch,Cardiovascular Devices,0.702,medium,37.92,2.59,8933.4,1,0.613,217.69
19442,Device Recall   MultiDiagnost Eleva,Radiology Devices,0.262,medium,26.63,0.09,1054.0,0,0.222,213.57
99742,BIOMET MICROPLASTY TAPERLOC 7.5 MM RESECTION GUIDE,General and Plastic Surgery Devices,0.647,high,31.44,1.51,4986.41,1,0.608,
19477,Device Recall  STAIA PACK CPeptide II,Clinical Chemistry and Clinical Toxicology Devices,0.266,medium,17.23,,727.92,0,0.24,204.37
59567,"Device Recall  Sutures, Nonabsorbable, Steel, Monofilament and Multifilament, Sterile",General and Plastic Surgery Devices,0.081,medium,24.92,-0.18,226.4,0,0.119,
23006,Device Recall  METRx II Tube,Orthopedic Devices,0.603,medium,,3.33,5186.93,1,0.527,216.33
98675,Device Recall  DEPUY ASR RESURFACING FEMORAL HEADS,Orthopedic Devices,0.343,high,,0.55,2444.72,0,0.355,204.37
42910,microscan synergies plus and microscan rapid/s plus negative panels,Immunology and Microbiology Devices,0.652,low,23.58,,6262.26,0,0.483,216.59
98076,Device Recall  Terumo Custom Kit,Cardiovascular Devices,0.189,high,30.41,-0.13,855.29,0,0.253,203.48
19299,"Device Recall  Medtronic Prestige LP(TM) Cervical Disc System with Streamlined Instruments, DRILL GUIDES",Orthopedic Devices,0.432,medium,,1.68,2842.73,0,0.368,208.91
103768,"VITEK 2 Gram Negative Susceptibility Card, ASTN095",Immunology and Microbiology Devices,0.222,high,15.61,,674.05,0,0.268,201.86
93764,Device Recall  Altaire Shoulder Coil,Radiology Devices,0.142,medium,25.1,0.11,76.15,0,0.15,211.36
50246,ArenaL Trials (Handles and Heads),General and Plastic Surgery Devices,0.435,medium,29.09,0.69,2287.69,0,0.362,
60052,Device Recall  SIEMENS ADVIA Centaur CP Immunoassay System BNP kit.,Clinical Chemistry and Clinical Toxicology Devices,0.443,high,18.41,,2787.02,0,0.43,207.58
100621,"ASSEMBLY, PATIENT SIDE CART, PS4000",General and Plastic Surgery Devices,0.46,high,27.83,0.85,3919.85,0,0.456,
15811,Device Recall  LEGION(TM) HK FEMORAL ASSEMBLY,Orthopedic Devices,0.555,high,,2.37,4546.95,1,0.533,211.56
13844,Device Recall  Intravascular Ultrasound System,Radiology Devices,0.37,medium,28.09,0.84,1876.8,0,0.303,216.63
115227,Terumo CDI Blood Parameter Monitoring System 500(Heart lung bypass in line blood gas monitor module),Cardiovascular Devices,0.153,medium,31.08,0.18,-130.33,0,0.161,199.7
50154,TWINFIX Ultra HA Suture Anchor & TWINFIX Ultra PLLA/HA Suture Anchor,Orthopedic Devices,0.403,high,,1.45,2374.07,0,0.409,207.2
55135,Device Recall  Arthrex Reciprocating Saw Attachment,Orthopedic Devices,0.266,low,,1.0,1324.49,0,0.161,202.55
23473,Device Recall  safePICO Samplers Syringes equipped w/safe tip caps,Clinical Chemistry and Clinical Toxicology Devices,0.514,medium,19.69,,3301.22,0,0.415,210.09
28552,"Optional Power Supply Unit PS500, used in connection with multiple Draeger devices",Anesthesiology Devices,0.562,medium,25.88,,5251.06,0,0.469,212.81
19685,Device Recall  CAN 5F SINGLE XCELA PICC,General Hospital and Personal Use Devices,0.463,high,24.27,,2513.92,0,0.452,208.07
21824,Device Recall  Medtronic Marquis DR,Cardiovascular Devices,0.503,medium,33.66,1.27,5483.08,0,0.424,210.98
21545,Device Recall  Hospitak,Anesthesiology Devices,0.259,medium,20.3,,1228.41,0,0.215,201.66
23264,Device Recall  Boston Scientific IQ Guide Wire,Cardiovascular Devices,0.346,medium,31.63,0.6,2234.49,0,0.284,203.54
20596,Device Recall  AxSYM CA 125 Master Calibrators,Immunology and Microbiology Devices,0.471,medium,20.35,,3630.0,0,0.403,209.29
93411,Device Recall  BioHorizons 0.050 Hex Driver,Dental Devices,0.362,medium,,0.83,910.55,0,0.293,204.2
19530,"Device Recall  POWERPORT(R) ClearVUE(R) isp with Smooth Septum, 8F ChronoFlex(TM), Polyurethane Catheter",General Hospital and Personal Use Devices,0.044,medium,20.07,,-457.59,0,0.104,200.85
60109,"Device Recall  Siemens Luminos dRF, Ysio or Uroskop Omnia systems",Radiology Devices,0.256,high,27.61,0.45,917.04,0,0.302,214.3
93918,Device Recall  Roche Ammonia/Ethanol/CO2 Calibrator,Clinical Chemistry and Clinical Toxicology Devices,0.484,medium,19.46,,2988.41,0,0.397,209.99
13437,"Device Recall  Remel Blood Agar, 5 Sheep Blood  REF R01202",Immunology and Microbiology Devices,0.395,medium,17.91,,2166.17,0,0.324,205.99
98491,Device Recall  EndoTool Drug Dose Calculator,Clinical Chemistry and Clinical Toxicology Devices,0.519,low,20.62,,4639.68,0,0.354,209.37
52670,ConMed Stealth Coated Laparoscopic Electrodes with 4mm pin (60-5158 series) ,General and Plastic Surgery Devices,0.203,low,25.98,0.23,467.55,0,0.114,
58863,Device Recall  GDC10 ULTRASOFT 2MM X 3CM,Neurological Devices,0.193,high,25.26,0.09,531.49,0,0.248,201.33
96858,Device Recall  CHROMagar,Immunology and Microbiology Devices,0.553,low,20.57,,5098.68,0,0.39,212.83
94124,Device Recall  RenalPure,Gastroenterology-Urology Devices,0.548,medium,,1.58,3575.61,0,0.457,211.04
22270,Device Recall  P.F.C.,Orthopedic Devices,0.196,high,,0.86,680.35,0,0.268,201.93
50702,Custom Surgical Kits containing Medtronic Covidien Devon(TM) Light Gloves,General and Plastic Surgery Devices,0.829,medium,36.8,2.84,9657.46,1,0.767,
12022,Accu-Chek Performa Test Strips for Blood Glucose Meters,Clinical Chemistry and Clinical Toxicology Devices,0.298,medium,15.73,,1588.14,0,0.249,203.85
55890,Device Recall  DuraMax,Gastroenterology-Urology Devices,0.216,high,,0.08,813.32,0,0.272,203.45
100619,Hudson RCI,Anesthesiology Devices,0.356,high,21.63,,2352.24,0,0.367,206.8
94110,Device Recall  PeelAway Introducer set,Cardiovascular Devices,0.606,high,35.77,1.9,7755.88,1,0.592,214.07
101705,Neuromodulation systems,Neurological Devices,0.245,medium,24.88,0.2,588.22,0,0.202,200.71
60563,Device Recall  PICC Convenience Kit with Accessories,General Hospital and Personal Use Devices,0.139,high,20.74,,112.04,0,0.219,198.44
20917,Device Recall  CryoValve,Cardiovascular Devices,0.097,high,31.07,0.22,-1128.07,0,0.21,201.17
98513,Device Recall  Video Cart MultiSpecialty,General and Plastic Surgery Devices,0.467,high,28.6,0.96,2862.34,0,0.458,
53436,Depuy P.F.C. E Knee System,Orthopedic Devices,0.595,high,,2.99,5349.79,1,0.574,212.4
20804,Device Recall  Advanta bed,General Hospital and Personal Use Devices,0.677,medium,28.86,,5413.67,1,0.584,217.49
60477,"Device Recall  CLAW(R) II 2 HOLE PLATE ORTHOLOC(TM) 3DSi, LENGTH 15mm",Orthopedic Devices,0.301,medium,,0.55,1401.75,0,0.249,202.58
59293,Device Recall  Gelzone Shoulder Sleeve,Neurological Devices,0.192,low,26.16,-0.12,-259.47,0,0.1,202.07
20286,Device Recall  Boston Scientific/Target ascular,Cardiovascular Devices,0.201,medium,30.5,0.44,-386.3,0,0.191,202.56
16362,Device Recall  Quantikine IVD Human sTfR Immunoassay,Immunology and Microbiology Devices,0.367,low,16.72,,2346.87,0,0.219,204.61
17247,Device Recall  ADVIA Centaur XPT System,Clinical Chemistry and Clinical Toxicology Devices,0.042,high,14.44,,260.43,0,0.172,200.28
93772,Device Recall  Boston Scientific,Gastroenterology-Urology Devices,0.491,high,,1.28,2730.35,0,0.475,209.11
22181,Device Recall  P.F.C.,Orthopedic Devices,0.78,high,,4.57,9060.24,1,0.766,223.58
95812,Device Recall  HydroSil Hydrophilic 14 French Male Length,Gastroenterology-Urology Devices,0.401,medium,,0.91,2380.52,0,0.333,204.7
93748,"Device Recall  Smith  Nephew, Birmingham Hip Resurfacing, Acetabular Cup",Orthopedic Devices,0.571,medium,,2.5,5416.18,0,0.489,213.7
52268,TN Plate,Orthopedic Devices,0.274,medium,,0.56,1022.6,0,0.234,202.67
101248,Philips Healthcare Brilliance 64 Computed Tomography Xray system,Radiology Devices,0.494,high,30.68,1.34,6030.32,0,0.475,218.98
94413,Device Recall  Edwards LifeStent FlexStar Biliary Stent System,Gastroenterology-Urology Devices,0.222,high,,0.26,658.46,0,0.272,201.85
58396,Device Recall  Sonopet Ultrasonic Aspirator Console,General and Plastic Surgery Devices,0.142,high,25.1,-0.05,355.11,0,0.219,
60473,Device Recall  Customed,Cardiovascular Devices,0.501,high,33.92,1.12,4977.25,0,0.487,210.2
13067,Device Recall  NAMIC (TM) Convenience Kit,Cardiovascular Devices,0.333,high,31.43,0.48,3031.19,0,0.355,206.11
100757,THERMOCOOL SMARTTOUCH NAVIGATION Catheter,Cardiovascular Devices,0.118,medium,29.95,0.01,84.63,0,0.135,200.37
56046,Device Recall  DRAD3000E Radrexi Xray System,Radiology Devices,0.743,medium,38.19,3.5,13572.17,1,0.661,231.57
57256,Device Recall  Restep DVT System,Cardiovascular Devices,0.428,medium,32.75,0.87,3255.55,0,0.352,207.33
99333,Device Recall  COULTER ACT 5diff Autoloader Hematology Analyzer,Hematology and Pathology Devices,0.43,high,18.29,,3123.17,0,0.421,205.7
51352,ENT Tray,General and Plastic Surgery Devices,0.612,high,31.57,1.55,4740.83,1,0.592,
52426,MEDLINE Sterile Needle Counter,General and Plastic Surgery Devices,0.395,medium,28.66,0.82,2175.9,0,0.344,
66859,"Single Lumen Central Venous Catheter Sets, Femoral Artery Pressure Monitoring Catheter Sets, Radial Artery Pressure Monitoring Catheter Sets",Cardiovascular Devices,0.784,medium,38.34,3.27,12175.8,1,0.713,226.81
51395,Lap/Pelviscopy Pack,General and Plastic Surgery Devices,0.191,high,25.23,0.04,765.01,0,0.248,
59830,Device Recall  ProBeat Proton Therapy System,Radiology Devices,0.52,low,31.6,1.48,7406.74,0,0.358,221.84
15312,"Device Recall  Curity All Purpose Sponges, Nonwoven",General and Plastic Surgery Devices,0.497,high,28.12,1.08,2788.7,0,0.471,
100262,SealFlex,Anesthesiology Devices,0.573,low,26.26,,6082.87,0,0.407,213.87
15490,"Device Recall  Uric Acid and Uric Acid, concentrated",Clinical Chemistry and Clinical Toxicology Devices,0.581,high,21.83,,5795.18,1,0.566,213.05
60620,Device Recall  Tapered ScrewVent Implant,Dental Devices,0.401,medium,,1.09,1763.04,0,0.334,205.17
22181,Device Recall  P.F.C.,Orthopedic Devices,0.405,high,,1.21,2614.13,0,0.408,207.25
52054,Presource(R) Kit,General and Plastic Surgery Devices,0.679,medium,32.69,2.16,7121.7,1,0.611,
60191,"Device Recall  Double Offset Rasp Handle, Left Hand",Orthopedic Devices,0.456,high,,1.59,3070.06,0,0.446,207.95
96103,Device Recall  Roche ACCUChek Voicemate Meter,Clinical Chemistry and Clinical Toxicology Devices,0.176,high,16.73,,109.82,0,0.246,200.89
22724,Device Recall  Portex,Anesthesiology Devices,0.262,high,22.09,,1494.66,0,0.304,202.04
17356,"Device Recall  Por fullct fem st 15x200mm, Sterile,",Orthopedic Devices,0.291,high,,0.18,1548.41,0,0.315,204.01
104081,Synthes Spiral Blade Component of the Synthes Modular Blade Plate System,Orthopedic Devices,0.631,high,,3.26,5947.61,0,0.615,216.15
17745,Device Recall  Arrow(R) VPS(R) Access Kit,General Hospital and Personal Use Devices,0.087,high,20.15,,350.97,0,0.207,203.35
19934,Device Recall  ChoICE PT Extra Support PTCA Guide Wire,Cardiovascular Devices,0.519,medium,33.9,1.16,5973.51,0,0.436,212.05
56047,Device Recall  Millennium MLC 120 (Multileaf Collimator) and BrainLAB m3 MCL,Radiology Devices,0.07,high,26.6,0.12,1209.64,0,0.198,210.51
51028,Pentax,Radiology Devices,0.589,medium,33.88,1.87,8030.5,1,0.495,223.68
22777,"BD¿ PhoenixSpec¿ Calibrator Kit, consisting of 3  tubes identified as 0.25, 1.0 and 4.0 McFarland unit calibrators, and labeled in part ***Becton, Dickinson and Company, 7 Loveton Circle, Sparks, MD 21152 USA***",Clinical Chemistry and Clinical Toxicology Devices,0.222,medium,16.09,,1304.52,1,0.207,201.89
56386,Device Recall  Curlin Infusion Administration Set,General Hospital and Personal Use Devices,0.851,medium,33.25,,8631.0,1,0.784,230.46
101036,Medical Screen Film  Radiomat M Plus,Radiology Devices,0.392,medium,28.64,1.09,3463.87,0,0.326,216.0
97184,Device Recall  LifeShield Primary I.V. Set,General Hospital and Personal Use Devices,0.449,high,23.08,,1857.72,0,0.435,209.86
22345,Device Recall  P.F.C.,Orthopedic Devices,0.048,high,,0.51,-539.44,0,0.185,200.95
23809,Device Recall  Terumo perfusion,Cardiovascular Devices,0.112,high,29.98,-0.07,532.23,0,0.205,200.69
100785,Align Radial Stem,Orthopedic Devices,0.407,low,,1.66,1452.51,0,0.254,206.72
54132,ArthroWand Saber 30 with Integrated Cable wand,General and Plastic Surgery Devices,0.313,medium,26.68,0.17,1201.53,0,0.255,
15764,Device Recall  InterActive Implant OpenTray Transfer Narrow,Dental Devices,0.501,medium,,1.24,1985.52,0,0.408,211.12
60330,Device Recall  Customed,Gastroenterology-Urology Devices,0.225,high,,0.21,1429.08,0,0.288,203.73
16452,Device Recall  cobas  MODULAR PREANALYTICS system,Clinical Chemistry and Clinical Toxicology Devices,0.14,high,15.93,,1350.65,0,0.233,199.37
95998,Device Recall  TransFx External Fixation System Drill Bit,Orthopedic Devices,0.487,high,,2.08,3808.09,0,0.48,209.15
18875,Device Recall  XL Defibrillator,Cardiovascular Devices,0.279,high,30.93,0.55,2147.16,0,0.316,203.15
19521,Device Recall  MiroCam Capsule Endoscope Syste,Gastroenterology-Urology Devices,0.141,low,,0.19,357.32,0,0.079,201.49
16760,Device Recall  Biograph mCT S(40)4R,Radiology Devices,0.762,high,39.24,3.46,14202.93,1,0.753,233.92
16420,Device Recall  Sealapex Xpress,Dental Devices,0.186,medium,,0.24,150.28,0,0.177,201.24
51741,Healon 5 Pro,Ophthalmic Devices,0.826,medium,31.82,,7719.84,1,0.765,229.04
94387,Device Recall  Edwards LifeStent FlexStar Biliary Stent System,Gastroenterology-Urology Devices,0.82,high,,3.26,8667.47,1,0.81,224.93
